"tollgate_id","time_window","direction","volume_vehicle_model1","start_month","start_day","start_hour","start_minute"
"3","[2016-09-19 22:00:00,2016-09-19 22:20:00)","1","15","9","19","22","0"
"1","[2016-09-19 22:00:00,2016-09-19 22:20:00)","0","4","9","19","22","0"
"1","[2016-09-19 22:00:00,2016-09-19 22:20:00)","1","14","9","19","22","0"
"2","[2016-09-19 22:20:00,2016-09-19 22:40:00)","0","7","9","19","22","20"
"3","[2016-09-19 22:20:00,2016-09-19 22:40:00)","0","15","9","19","22","20"
"3","[2016-09-19 22:20:00,2016-09-19 22:40:00)","1","10","9","19","22","20"
"1","[2016-09-19 22:20:00,2016-09-19 22:40:00)","0","9","9","19","22","20"
"1","[2016-09-19 22:20:00,2016-09-19 22:40:00)","1","20","9","19","22","20"
"3","[2016-09-19 22:40:00,2016-09-19 23:00:00)","0","9","9","19","22","40"
"3","[2016-09-19 22:40:00,2016-09-19 23:00:00)","1","21","9","19","22","40"
"2","[2016-09-19 22:40:00,2016-09-19 23:00:00)","0","11","9","19","22","40"
"1","[2016-09-19 22:40:00,2016-09-19 23:00:00)","0","3","9","19","22","40"
"1","[2016-09-19 22:40:00,2016-09-19 23:00:00)","1","17","9","19","22","40"
"2","[2016-09-19 23:00:00,2016-09-19 23:20:00)","0","13","9","19","23","0"
"1","[2016-09-19 23:00:00,2016-09-19 23:20:00)","0","1","9","19","23","0"
"1","[2016-09-19 23:00:00,2016-09-19 23:20:00)","1","12","9","19","23","0"
"3","[2016-09-19 23:00:00,2016-09-19 23:20:00)","0","5","9","19","23","0"
"3","[2016-09-19 23:00:00,2016-09-19 23:20:00)","1","7","9","19","23","0"
"3","[2016-09-19 23:20:00,2016-09-19 23:40:00)","0","7","9","19","23","20"
"3","[2016-09-19 23:20:00,2016-09-19 23:40:00)","1","11","9","19","23","20"
"1","[2016-09-19 23:20:00,2016-09-19 23:40:00)","0","5","9","19","23","20"
"1","[2016-09-19 23:20:00,2016-09-19 23:40:00)","1","6","9","19","23","20"
"3","[2016-09-19 23:40:00,2016-09-20 00:00:00)","0","14","9","19","23","40"
"3","[2016-09-19 23:40:00,2016-09-20 00:00:00)","1","13","9","19","23","40"
"1","[2016-09-19 23:40:00,2016-09-20 00:00:00)","0","5","9","19","23","40"
"1","[2016-09-19 23:40:00,2016-09-20 00:00:00)","1","11","9","19","23","40"
"2","[2016-09-19 23:40:00,2016-09-20 00:00:00)","0","8","9","19","23","40"
"1","[2016-09-20 00:00:00,2016-09-20 00:20:00)","0","11","9","20","0","0"
"1","[2016-09-20 00:00:00,2016-09-20 00:20:00)","1","111","9","20","0","0"
"3","[2016-09-20 00:00:00,2016-09-20 00:20:00)","0","15","9","20","0","0"
"3","[2016-09-20 00:00:00,2016-09-20 00:20:00)","1","211","9","20","0","0"
"3","[2016-09-20 00:20:00,2016-09-20 00:40:00)","0","10","9","20","0","20"
"3","[2016-09-20 00:20:00,2016-09-20 00:40:00)","1","139","9","20","0","20"
"1","[2016-09-20 00:20:00,2016-09-20 00:40:00)","0","10","9","20","0","20"
"1","[2016-09-20 00:20:00,2016-09-20 00:40:00)","1","54","9","20","0","20"
"2","[2016-09-20 00:20:00,2016-09-20 00:40:00)","0","2","9","20","0","20"
"3","[2016-09-20 00:40:00,2016-09-20 01:00:00)","0","13","9","20","0","40"
"3","[2016-09-20 00:40:00,2016-09-20 01:00:00)","1","83","9","20","0","40"
"2","[2016-09-20 00:40:00,2016-09-20 01:00:00)","0","2","9","20","0","40"
"1","[2016-09-20 00:40:00,2016-09-20 01:00:00)","0","7","9","20","0","40"
"1","[2016-09-20 00:40:00,2016-09-20 01:00:00)","1","26","9","20","0","40"
"1","[2016-09-20 01:00:00,2016-09-20 01:20:00)","0","4","9","20","1","0"
"1","[2016-09-20 01:00:00,2016-09-20 01:20:00)","1","4","9","20","1","0"
"3","[2016-09-20 01:00:00,2016-09-20 01:20:00)","0","14","9","20","1","0"
"3","[2016-09-20 01:00:00,2016-09-20 01:20:00)","1","7","9","20","1","0"
"3","[2016-09-20 01:20:00,2016-09-20 01:40:00)","0","12","9","20","1","20"
"3","[2016-09-20 01:20:00,2016-09-20 01:40:00)","1","10","9","20","1","20"
"1","[2016-09-20 01:20:00,2016-09-20 01:40:00)","0","3","9","20","1","20"
"1","[2016-09-20 01:20:00,2016-09-20 01:40:00)","1","6","9","20","1","20"
"2","[2016-09-20 01:20:00,2016-09-20 01:40:00)","0","1","9","20","1","20"
"3","[2016-09-20 01:40:00,2016-09-20 02:00:00)","0","15","9","20","1","40"
"3","[2016-09-20 01:40:00,2016-09-20 02:00:00)","1","3","9","20","1","40"
"1","[2016-09-20 01:40:00,2016-09-20 02:00:00)","0","4","9","20","1","40"
"1","[2016-09-20 01:40:00,2016-09-20 02:00:00)","1","10","9","20","1","40"
"3","[2016-09-20 02:00:00,2016-09-20 02:20:00)","0","9","9","20","2","0"
"3","[2016-09-20 02:00:00,2016-09-20 02:20:00)","1","3","9","20","2","0"
"1","[2016-09-20 02:00:00,2016-09-20 02:20:00)","0","2","9","20","2","0"
"1","[2016-09-20 02:00:00,2016-09-20 02:20:00)","1","5","9","20","2","0"
"3","[2016-09-20 02:20:00,2016-09-20 02:40:00)","0","15","9","20","2","20"
"3","[2016-09-20 02:20:00,2016-09-20 02:40:00)","1","2","9","20","2","20"
"1","[2016-09-20 02:20:00,2016-09-20 02:40:00)","0","4","9","20","2","20"
"1","[2016-09-20 02:20:00,2016-09-20 02:40:00)","1","6","9","20","2","20"
"3","[2016-09-20 02:40:00,2016-09-20 03:00:00)","0","11","9","20","2","40"
"3","[2016-09-20 02:40:00,2016-09-20 03:00:00)","1","6","9","20","2","40"
"1","[2016-09-20 02:40:00,2016-09-20 03:00:00)","0","4","9","20","2","40"
"1","[2016-09-20 02:40:00,2016-09-20 03:00:00)","1","6","9","20","2","40"
"3","[2016-09-20 03:00:00,2016-09-20 03:20:00)","0","6","9","20","3","0"
"3","[2016-09-20 03:00:00,2016-09-20 03:20:00)","1","3","9","20","3","0"
"1","[2016-09-20 03:00:00,2016-09-20 03:20:00)","0","2","9","20","3","0"
"1","[2016-09-20 03:00:00,2016-09-20 03:20:00)","1","1","9","20","3","0"
"3","[2016-09-20 03:20:00,2016-09-20 03:40:00)","0","6","9","20","3","20"
"1","[2016-09-20 03:20:00,2016-09-20 03:40:00)","0","2","9","20","3","20"
"1","[2016-09-20 03:20:00,2016-09-20 03:40:00)","1","10","9","20","3","20"
"3","[2016-09-20 03:40:00,2016-09-20 04:00:00)","0","10","9","20","3","40"
"3","[2016-09-20 03:40:00,2016-09-20 04:00:00)","1","3","9","20","3","40"
"1","[2016-09-20 03:40:00,2016-09-20 04:00:00)","0","2","9","20","3","40"
"1","[2016-09-20 03:40:00,2016-09-20 04:00:00)","1","16","9","20","3","40"
"1","[2016-09-20 04:00:00,2016-09-20 04:20:00)","0","4","9","20","4","0"
"1","[2016-09-20 04:00:00,2016-09-20 04:20:00)","1","14","9","20","4","0"
"3","[2016-09-20 04:00:00,2016-09-20 04:20:00)","0","9","9","20","4","0"
"3","[2016-09-20 04:00:00,2016-09-20 04:20:00)","1","3","9","20","4","0"
"1","[2016-09-20 04:20:00,2016-09-20 04:40:00)","0","3","9","20","4","20"
"1","[2016-09-20 04:20:00,2016-09-20 04:40:00)","1","14","9","20","4","20"
"3","[2016-09-20 04:20:00,2016-09-20 04:40:00)","0","5","9","20","4","20"
"3","[2016-09-20 04:20:00,2016-09-20 04:40:00)","1","4","9","20","4","20"
"3","[2016-09-20 04:40:00,2016-09-20 05:00:00)","0","7","9","20","4","40"
"3","[2016-09-20 04:40:00,2016-09-20 05:00:00)","1","4","9","20","4","40"
"1","[2016-09-20 04:40:00,2016-09-20 05:00:00)","0","6","9","20","4","40"
"1","[2016-09-20 04:40:00,2016-09-20 05:00:00)","1","17","9","20","4","40"
"3","[2016-09-20 05:00:00,2016-09-20 05:20:00)","0","8","9","20","5","0"
"3","[2016-09-20 05:00:00,2016-09-20 05:20:00)","1","5","9","20","5","0"
"1","[2016-09-20 05:00:00,2016-09-20 05:20:00)","0","3","9","20","5","0"
"1","[2016-09-20 05:00:00,2016-09-20 05:20:00)","1","20","9","20","5","0"
"2","[2016-09-20 05:00:00,2016-09-20 05:20:00)","0","4","9","20","5","0"
"2","[2016-09-20 05:20:00,2016-09-20 05:40:00)","0","11","9","20","5","20"
"3","[2016-09-20 05:20:00,2016-09-20 05:40:00)","0","9","9","20","5","20"
"3","[2016-09-20 05:20:00,2016-09-20 05:40:00)","1","9","9","20","5","20"
"1","[2016-09-20 05:20:00,2016-09-20 05:40:00)","0","3","9","20","5","20"
"1","[2016-09-20 05:20:00,2016-09-20 05:40:00)","1","25","9","20","5","20"
"2","[2016-09-20 05:40:00,2016-09-20 06:00:00)","0","13","9","20","5","40"
"1","[2016-09-20 05:40:00,2016-09-20 06:00:00)","0","8","9","20","5","40"
"1","[2016-09-20 05:40:00,2016-09-20 06:00:00)","1","21","9","20","5","40"
"3","[2016-09-20 05:40:00,2016-09-20 06:00:00)","0","13","9","20","5","40"
"3","[2016-09-20 05:40:00,2016-09-20 06:00:00)","1","12","9","20","5","40"
"3","[2016-09-20 06:00:00,2016-09-20 06:20:00)","0","20","9","20","6","0"
"3","[2016-09-20 06:00:00,2016-09-20 06:20:00)","1","18","9","20","6","0"
"2","[2016-09-20 06:00:00,2016-09-20 06:20:00)","0","29","9","20","6","0"
"1","[2016-09-20 06:00:00,2016-09-20 06:20:00)","0","11","9","20","6","0"
"1","[2016-09-20 06:00:00,2016-09-20 06:20:00)","1","34","9","20","6","0"
"1","[2016-09-20 06:20:00,2016-09-20 06:40:00)","0","15","9","20","6","20"
"1","[2016-09-20 06:20:00,2016-09-20 06:40:00)","1","40","9","20","6","20"
"3","[2016-09-20 06:20:00,2016-09-20 06:40:00)","0","30","9","20","6","20"
"3","[2016-09-20 06:20:00,2016-09-20 06:40:00)","1","31","9","20","6","20"
"2","[2016-09-20 06:20:00,2016-09-20 06:40:00)","0","26","9","20","6","20"
"3","[2016-09-20 06:40:00,2016-09-20 07:00:00)","0","59","9","20","6","40"
"3","[2016-09-20 06:40:00,2016-09-20 07:00:00)","1","58","9","20","6","40"
"2","[2016-09-20 06:40:00,2016-09-20 07:00:00)","0","48","9","20","6","40"
"1","[2016-09-20 06:40:00,2016-09-20 07:00:00)","0","24","9","20","6","40"
"1","[2016-09-20 06:40:00,2016-09-20 07:00:00)","1","52","9","20","6","40"
"2","[2016-09-20 07:00:00,2016-09-20 07:20:00)","0","71","9","20","7","0"
"3","[2016-09-20 07:00:00,2016-09-20 07:20:00)","0","89","9","20","7","0"
"3","[2016-09-20 07:00:00,2016-09-20 07:20:00)","1","72","9","20","7","0"
"1","[2016-09-20 07:00:00,2016-09-20 07:20:00)","0","34","9","20","7","0"
"1","[2016-09-20 07:00:00,2016-09-20 07:20:00)","1","70","9","20","7","0"
"2","[2016-09-20 07:20:00,2016-09-20 07:40:00)","0","78","9","20","7","20"
"3","[2016-09-20 07:20:00,2016-09-20 07:40:00)","0","120","9","20","7","20"
"3","[2016-09-20 07:20:00,2016-09-20 07:40:00)","1","88","9","20","7","20"
"1","[2016-09-20 07:20:00,2016-09-20 07:40:00)","0","28","9","20","7","20"
"1","[2016-09-20 07:20:00,2016-09-20 07:40:00)","1","112","9","20","7","20"
"2","[2016-09-20 07:40:00,2016-09-20 08:00:00)","0","81","9","20","7","40"
"3","[2016-09-20 07:40:00,2016-09-20 08:00:00)","0","121","9","20","7","40"
"3","[2016-09-20 07:40:00,2016-09-20 08:00:00)","1","115","9","20","7","40"
"1","[2016-09-20 07:40:00,2016-09-20 08:00:00)","0","30","9","20","7","40"
"1","[2016-09-20 07:40:00,2016-09-20 08:00:00)","1","130","9","20","7","40"
"3","[2016-09-20 08:00:00,2016-09-20 08:20:00)","0","127","9","20","8","0"
"3","[2016-09-20 08:00:00,2016-09-20 08:20:00)","1","147","9","20","8","0"
"2","[2016-09-20 08:00:00,2016-09-20 08:20:00)","0","103","9","20","8","0"
"1","[2016-09-20 08:00:00,2016-09-20 08:20:00)","0","46","9","20","8","0"
"1","[2016-09-20 08:00:00,2016-09-20 08:20:00)","1","115","9","20","8","0"
"3","[2016-09-20 08:20:00,2016-09-20 08:40:00)","0","156","9","20","8","20"
"3","[2016-09-20 08:20:00,2016-09-20 08:40:00)","1","197","9","20","8","20"
"1","[2016-09-20 08:20:00,2016-09-20 08:40:00)","0","42","9","20","8","20"
"1","[2016-09-20 08:20:00,2016-09-20 08:40:00)","1","142","9","20","8","20"
"2","[2016-09-20 08:20:00,2016-09-20 08:40:00)","0","104","9","20","8","20"
"2","[2016-09-20 08:40:00,2016-09-20 09:00:00)","0","104","9","20","8","40"
"3","[2016-09-20 08:40:00,2016-09-20 09:00:00)","0","133","9","20","8","40"
"3","[2016-09-20 08:40:00,2016-09-20 09:00:00)","1","198","9","20","8","40"
"1","[2016-09-20 08:40:00,2016-09-20 09:00:00)","0","42","9","20","8","40"
"1","[2016-09-20 08:40:00,2016-09-20 09:00:00)","1","117","9","20","8","40"
"3","[2016-09-20 09:00:00,2016-09-20 09:20:00)","0","127","9","20","9","0"
"3","[2016-09-20 09:00:00,2016-09-20 09:20:00)","1","181","9","20","9","0"
"2","[2016-09-20 09:00:00,2016-09-20 09:20:00)","0","95","9","20","9","0"
"1","[2016-09-20 09:00:00,2016-09-20 09:20:00)","0","44","9","20","9","0"
"1","[2016-09-20 09:00:00,2016-09-20 09:20:00)","1","131","9","20","9","0"
"2","[2016-09-20 09:20:00,2016-09-20 09:40:00)","0","85","9","20","9","20"
"3","[2016-09-20 09:20:00,2016-09-20 09:40:00)","0","113","9","20","9","20"
"3","[2016-09-20 09:20:00,2016-09-20 09:40:00)","1","204","9","20","9","20"
"1","[2016-09-20 09:20:00,2016-09-20 09:40:00)","0","65","9","20","9","20"
"1","[2016-09-20 09:20:00,2016-09-20 09:40:00)","1","126","9","20","9","20"
"1","[2016-09-20 09:40:00,2016-09-20 10:00:00)","0","56","9","20","9","40"
"1","[2016-09-20 09:40:00,2016-09-20 10:00:00)","1","150","9","20","9","40"
"3","[2016-09-20 09:40:00,2016-09-20 10:00:00)","0","112","9","20","9","40"
"3","[2016-09-20 09:40:00,2016-09-20 10:00:00)","1","167","9","20","9","40"
"2","[2016-09-20 09:40:00,2016-09-20 10:00:00)","0","74","9","20","9","40"
"3","[2016-09-20 10:00:00,2016-09-20 10:20:00)","0","100","9","20","10","0"
"3","[2016-09-20 10:00:00,2016-09-20 10:20:00)","1","77","9","20","10","0"
"2","[2016-09-20 10:00:00,2016-09-20 10:20:00)","0","71","9","20","10","0"
"1","[2016-09-20 10:00:00,2016-09-20 10:20:00)","0","53","9","20","10","0"
"1","[2016-09-20 10:00:00,2016-09-20 10:20:00)","1","77","9","20","10","0"
"3","[2016-09-20 10:20:00,2016-09-20 10:40:00)","0","113","9","20","10","20"
"3","[2016-09-20 10:20:00,2016-09-20 10:40:00)","1","91","9","20","10","20"
"2","[2016-09-20 10:20:00,2016-09-20 10:40:00)","0","67","9","20","10","20"
"1","[2016-09-20 10:20:00,2016-09-20 10:40:00)","0","54","9","20","10","20"
"1","[2016-09-20 10:20:00,2016-09-20 10:40:00)","1","77","9","20","10","20"
"3","[2016-09-20 10:40:00,2016-09-20 11:00:00)","0","92","9","20","10","40"
"3","[2016-09-20 10:40:00,2016-09-20 11:00:00)","1","66","9","20","10","40"
"1","[2016-09-20 10:40:00,2016-09-20 11:00:00)","0","59","9","20","10","40"
"1","[2016-09-20 10:40:00,2016-09-20 11:00:00)","1","81","9","20","10","40"
"2","[2016-09-20 10:40:00,2016-09-20 11:00:00)","0","74","9","20","10","40"
"2","[2016-09-20 11:00:00,2016-09-20 11:20:00)","0","50","9","20","11","0"
"3","[2016-09-20 11:00:00,2016-09-20 11:20:00)","0","99","9","20","11","0"
"3","[2016-09-20 11:00:00,2016-09-20 11:20:00)","1","74","9","20","11","0"
"1","[2016-09-20 11:00:00,2016-09-20 11:20:00)","0","53","9","20","11","0"
"1","[2016-09-20 11:00:00,2016-09-20 11:20:00)","1","74","9","20","11","0"
"2","[2016-09-20 11:20:00,2016-09-20 11:40:00)","0","38","9","20","11","20"
"3","[2016-09-20 11:20:00,2016-09-20 11:40:00)","0","83","9","20","11","20"
"3","[2016-09-20 11:20:00,2016-09-20 11:40:00)","1","68","9","20","11","20"
"1","[2016-09-20 11:20:00,2016-09-20 11:40:00)","0","58","9","20","11","20"
"1","[2016-09-20 11:20:00,2016-09-20 11:40:00)","1","73","9","20","11","20"
"2","[2016-09-20 11:40:00,2016-09-20 12:00:00)","0","49","9","20","11","40"
"3","[2016-09-20 11:40:00,2016-09-20 12:00:00)","0","86","9","20","11","40"
"3","[2016-09-20 11:40:00,2016-09-20 12:00:00)","1","64","9","20","11","40"
"1","[2016-09-20 11:40:00,2016-09-20 12:00:00)","0","45","9","20","11","40"
"1","[2016-09-20 11:40:00,2016-09-20 12:00:00)","1","69","9","20","11","40"
"1","[2016-09-20 12:00:00,2016-09-20 12:20:00)","0","49","9","20","12","0"
"1","[2016-09-20 12:00:00,2016-09-20 12:20:00)","1","74","9","20","12","0"
"2","[2016-09-20 12:00:00,2016-09-20 12:20:00)","0","62","9","20","12","0"
"3","[2016-09-20 12:00:00,2016-09-20 12:20:00)","0","76","9","20","12","0"
"3","[2016-09-20 12:00:00,2016-09-20 12:20:00)","1","94","9","20","12","0"
"2","[2016-09-20 12:20:00,2016-09-20 12:40:00)","0","79","9","20","12","20"
"3","[2016-09-20 12:20:00,2016-09-20 12:40:00)","0","104","9","20","12","20"
"3","[2016-09-20 12:20:00,2016-09-20 12:40:00)","1","68","9","20","12","20"
"1","[2016-09-20 12:20:00,2016-09-20 12:40:00)","0","59","9","20","12","20"
"1","[2016-09-20 12:20:00,2016-09-20 12:40:00)","1","66","9","20","12","20"
"1","[2016-09-20 12:40:00,2016-09-20 13:00:00)","0","71","9","20","12","40"
"1","[2016-09-20 12:40:00,2016-09-20 13:00:00)","1","59","9","20","12","40"
"2","[2016-09-20 12:40:00,2016-09-20 13:00:00)","0","75","9","20","12","40"
"3","[2016-09-20 12:40:00,2016-09-20 13:00:00)","0","113","9","20","12","40"
"3","[2016-09-20 12:40:00,2016-09-20 13:00:00)","1","83","9","20","12","40"
"2","[2016-09-20 13:00:00,2016-09-20 13:20:00)","0","64","9","20","13","0"
"3","[2016-09-20 13:00:00,2016-09-20 13:20:00)","0","98","9","20","13","0"
"3","[2016-09-20 13:00:00,2016-09-20 13:20:00)","1","87","9","20","13","0"
"1","[2016-09-20 13:00:00,2016-09-20 13:20:00)","0","92","9","20","13","0"
"1","[2016-09-20 13:00:00,2016-09-20 13:20:00)","1","84","9","20","13","0"
"3","[2016-09-20 13:20:00,2016-09-20 13:40:00)","0","111","9","20","13","20"
"3","[2016-09-20 13:20:00,2016-09-20 13:40:00)","1","81","9","20","13","20"
"2","[2016-09-20 13:20:00,2016-09-20 13:40:00)","0","87","9","20","13","20"
"1","[2016-09-20 13:20:00,2016-09-20 13:40:00)","0","79","9","20","13","20"
"1","[2016-09-20 13:20:00,2016-09-20 13:40:00)","1","78","9","20","13","20"
"1","[2016-09-20 13:40:00,2016-09-20 14:00:00)","0","80","9","20","13","40"
"1","[2016-09-20 13:40:00,2016-09-20 14:00:00)","1","77","9","20","13","40"
"2","[2016-09-20 13:40:00,2016-09-20 14:00:00)","0","58","9","20","13","40"
"3","[2016-09-20 13:40:00,2016-09-20 14:00:00)","0","99","9","20","13","40"
"3","[2016-09-20 13:40:00,2016-09-20 14:00:00)","1","86","9","20","13","40"
"2","[2016-09-20 14:00:00,2016-09-20 14:20:00)","0","70","9","20","14","0"
"1","[2016-09-20 14:00:00,2016-09-20 14:20:00)","0","75","9","20","14","0"
"1","[2016-09-20 14:00:00,2016-09-20 14:20:00)","1","96","9","20","14","0"
"3","[2016-09-20 14:00:00,2016-09-20 14:20:00)","0","103","9","20","14","0"
"3","[2016-09-20 14:00:00,2016-09-20 14:20:00)","1","90","9","20","14","0"
"3","[2016-09-20 14:20:00,2016-09-20 14:40:00)","0","116","9","20","14","20"
"3","[2016-09-20 14:20:00,2016-09-20 14:40:00)","1","79","9","20","14","20"
"1","[2016-09-20 14:20:00,2016-09-20 14:40:00)","0","84","9","20","14","20"
"1","[2016-09-20 14:20:00,2016-09-20 14:40:00)","1","77","9","20","14","20"
"2","[2016-09-20 14:20:00,2016-09-20 14:40:00)","0","63","9","20","14","20"
"3","[2016-09-20 14:40:00,2016-09-20 15:00:00)","0","103","9","20","14","40"
"3","[2016-09-20 14:40:00,2016-09-20 15:00:00)","1","87","9","20","14","40"
"2","[2016-09-20 14:40:00,2016-09-20 15:00:00)","0","58","9","20","14","40"
"1","[2016-09-20 14:40:00,2016-09-20 15:00:00)","0","58","9","20","14","40"
"1","[2016-09-20 14:40:00,2016-09-20 15:00:00)","1","86","9","20","14","40"
"2","[2016-09-20 15:00:00,2016-09-20 15:20:00)","0","52","9","20","15","0"
"1","[2016-09-20 15:00:00,2016-09-20 15:20:00)","0","66","9","20","15","0"
"1","[2016-09-20 15:00:00,2016-09-20 15:20:00)","1","68","9","20","15","0"
"3","[2016-09-20 15:00:00,2016-09-20 15:20:00)","0","98","9","20","15","0"
"3","[2016-09-20 15:00:00,2016-09-20 15:20:00)","1","72","9","20","15","0"
"3","[2016-09-20 15:20:00,2016-09-20 15:40:00)","0","106","9","20","15","20"
"3","[2016-09-20 15:20:00,2016-09-20 15:40:00)","1","64","9","20","15","20"
"2","[2016-09-20 15:20:00,2016-09-20 15:40:00)","0","64","9","20","15","20"
"1","[2016-09-20 15:20:00,2016-09-20 15:40:00)","0","58","9","20","15","20"
"1","[2016-09-20 15:20:00,2016-09-20 15:40:00)","1","70","9","20","15","20"
"2","[2016-09-20 15:40:00,2016-09-20 16:00:00)","0","59","9","20","15","40"
"1","[2016-09-20 15:40:00,2016-09-20 16:00:00)","0","65","9","20","15","40"
"1","[2016-09-20 15:40:00,2016-09-20 16:00:00)","1","58","9","20","15","40"
"3","[2016-09-20 15:40:00,2016-09-20 16:00:00)","0","107","9","20","15","40"
"3","[2016-09-20 15:40:00,2016-09-20 16:00:00)","1","76","9","20","15","40"
"1","[2016-09-20 16:00:00,2016-09-20 16:20:00)","0","47","9","20","16","0"
"1","[2016-09-20 16:00:00,2016-09-20 16:20:00)","1","84","9","20","16","0"
"3","[2016-09-20 16:00:00,2016-09-20 16:20:00)","0","105","9","20","16","0"
"3","[2016-09-20 16:00:00,2016-09-20 16:20:00)","1","74","9","20","16","0"
"2","[2016-09-20 16:00:00,2016-09-20 16:20:00)","0","68","9","20","16","0"
"3","[2016-09-20 16:20:00,2016-09-20 16:40:00)","0","91","9","20","16","20"
"3","[2016-09-20 16:20:00,2016-09-20 16:40:00)","1","90","9","20","16","20"
"1","[2016-09-20 16:20:00,2016-09-20 16:40:00)","0","55","9","20","16","20"
"1","[2016-09-20 16:20:00,2016-09-20 16:40:00)","1","81","9","20","16","20"
"2","[2016-09-20 16:20:00,2016-09-20 16:40:00)","0","69","9","20","16","20"
"3","[2016-09-20 16:40:00,2016-09-20 17:00:00)","0","102","9","20","16","40"
"3","[2016-09-20 16:40:00,2016-09-20 17:00:00)","1","85","9","20","16","40"
"1","[2016-09-20 16:40:00,2016-09-20 17:00:00)","0","48","9","20","16","40"
"1","[2016-09-20 16:40:00,2016-09-20 17:00:00)","1","83","9","20","16","40"
"2","[2016-09-20 16:40:00,2016-09-20 17:00:00)","0","55","9","20","16","40"
"3","[2016-09-20 17:00:00,2016-09-20 17:20:00)","0","103","9","20","17","0"
"3","[2016-09-20 17:00:00,2016-09-20 17:20:00)","1","79","9","20","17","0"
"2","[2016-09-20 17:00:00,2016-09-20 17:20:00)","0","76","9","20","17","0"
"1","[2016-09-20 17:00:00,2016-09-20 17:20:00)","0","36","9","20","17","0"
"1","[2016-09-20 17:00:00,2016-09-20 17:20:00)","1","89","9","20","17","0"
"2","[2016-09-20 17:20:00,2016-09-20 17:40:00)","0","74","9","20","17","20"
"3","[2016-09-20 17:20:00,2016-09-20 17:40:00)","0","90","9","20","17","20"
"3","[2016-09-20 17:20:00,2016-09-20 17:40:00)","1","81","9","20","17","20"
"1","[2016-09-20 17:20:00,2016-09-20 17:40:00)","0","39","9","20","17","20"
"1","[2016-09-20 17:20:00,2016-09-20 17:40:00)","1","92","9","20","17","20"
"3","[2016-09-20 17:40:00,2016-09-20 18:00:00)","0","76","9","20","17","40"
"3","[2016-09-20 17:40:00,2016-09-20 18:00:00)","1","96","9","20","17","40"
"2","[2016-09-20 17:40:00,2016-09-20 18:00:00)","0","75","9","20","17","40"
