"intersection_id","tollgate_id","time_window","avg_travel_time","start_month","start_day","start_hour","start_minute"
"B","3","[2016-07-24 07:40:00,2016-07-24 08:00:00)","115.18","7","24","7","40"
"B","3","[2016-07-24 08:00:00,2016-07-24 08:20:00)","36.31","7","24","8","0"
"B","3","[2016-07-24 08:20:00,2016-07-24 08:40:00)","149.99","7","24","8","20"
"B","3","[2016-07-24 08:40:00,2016-07-24 09:00:00)","16.61","7","24","8","40"
"B","3","[2016-07-24 09:00:00,2016-07-24 09:20:00)","98.77","7","24","9","0"
"B","3","[2016-07-24 09:20:00,2016-07-24 09:40:00)","101.02","7","24","9","20"
"B","3","[2016-07-24 09:40:00,2016-07-24 10:00:00)","272.87","7","24","9","40"
"B","3","[2016-07-24 10:00:00,2016-07-24 10:20:00)","181.31","7","24","10","0"
"B","3","[2016-07-24 10:20:00,2016-07-24 10:40:00)","115.27","7","24","10","20"
"B","3","[2016-07-24 10:40:00,2016-07-24 11:00:00)","154.54","7","24","10","40"
"B","3","[2016-07-24 11:00:00,2016-07-24 11:20:00)","153.08","7","24","11","0"
"B","3","[2016-07-24 11:20:00,2016-07-24 11:40:00)","140.98","7","24","11","20"
"B","3","[2016-07-24 11:40:00,2016-07-24 12:00:00)","123.75","7","24","11","40"
"B","3","[2016-07-24 12:00:00,2016-07-24 12:20:00)","90.95","7","24","12","0"
"B","3","[2016-07-24 12:20:00,2016-07-24 12:40:00)","95.36","7","24","12","20"
"B","3","[2016-07-24 12:40:00,2016-07-24 13:00:00)","123.38","7","24","12","40"
"B","3","[2016-07-24 13:00:00,2016-07-24 13:20:00)","131.47","7","24","13","0"
"B","3","[2016-07-24 13:20:00,2016-07-24 13:40:00)","83.6","7","24","13","20"
"B","3","[2016-07-24 13:40:00,2016-07-24 14:00:00)","107.08","7","24","13","40"
"B","3","[2016-07-24 14:00:00,2016-07-24 14:20:00)","122.22","7","24","14","0"
"B","3","[2016-07-24 14:20:00,2016-07-24 14:40:00)","150.78","7","24","14","20"
"B","3","[2016-07-24 14:40:00,2016-07-24 15:00:00)","185.07","7","24","14","40"
"B","3","[2016-07-24 15:00:00,2016-07-24 15:20:00)","143.98","7","24","15","0"
"B","3","[2016-07-24 15:20:00,2016-07-24 15:40:00)","125.73","7","24","15","20"
"B","3","[2016-07-24 15:40:00,2016-07-24 16:00:00)","137.23","7","24","15","40"
"B","3","[2016-07-24 16:00:00,2016-07-24 16:20:00)","136.03","7","24","16","0"
"B","3","[2016-07-24 16:20:00,2016-07-24 16:40:00)","106.89","7","24","16","20"
"B","3","[2016-07-24 16:40:00,2016-07-24 17:00:00)","127.72","7","24","16","40"
"B","3","[2016-07-24 17:00:00,2016-07-24 17:20:00)","248.15","7","24","17","0"
"B","3","[2016-07-24 17:20:00,2016-07-24 17:40:00)","206.31","7","24","17","20"
"B","3","[2016-07-24 17:40:00,2016-07-24 18:00:00)","106.74","7","24","17","40"
"B","3","[2016-07-24 18:00:00,2016-07-24 18:20:00)","122.36","7","24","18","0"
"B","3","[2016-07-24 18:20:00,2016-07-24 18:40:00)","156.42","7","24","18","20"
"B","3","[2016-07-24 18:40:00,2016-07-24 19:00:00)","87.72","7","24","18","40"
"B","3","[2016-07-24 19:00:00,2016-07-24 19:20:00)","135.01","7","24","19","0"
"B","3","[2016-07-24 19:20:00,2016-07-24 19:40:00)","75.39","7","24","19","20"
"B","3","[2016-07-24 19:40:00,2016-07-24 20:00:00)","153.17","7","24","19","40"
"B","3","[2016-07-24 20:00:00,2016-07-24 20:20:00)","78.0","7","24","20","0"
"B","3","[2016-07-24 20:20:00,2016-07-24 20:40:00)","132.96","7","24","20","20"
"B","3","[2016-07-24 20:40:00,2016-07-24 21:00:00)","127.92","7","24","20","40"
"B","3","[2016-07-24 21:00:00,2016-07-24 21:20:00)","73.99","7","24","21","0"
"B","3","[2016-07-24 21:20:00,2016-07-24 21:40:00)","133.61","7","24","21","20"
"B","3","[2016-07-24 21:40:00,2016-07-24 22:00:00)","79.16","7","24","21","40"
"B","3","[2016-07-24 22:00:00,2016-07-24 22:20:00)","75.39","7","24","22","0"
"B","3","[2016-07-24 22:20:00,2016-07-24 22:40:00)","97.18","7","24","22","20"
"B","3","[2016-07-24 22:40:00,2016-07-24 23:00:00)","128.09","7","24","22","40"
"B","3","[2016-07-24 23:00:00,2016-07-24 23:20:00)","115.91","7","24","23","0"
"B","3","[2016-07-24 23:20:00,2016-07-24 23:40:00)","78.84","7","24","23","20"
"B","3","[2016-07-24 23:40:00,2016-07-25 00:00:00)","72.98","7","24","23","40"
"B","3","[2016-07-25 00:00:00,2016-07-25 00:20:00)","123.0","7","25","0","0"
"B","3","[2016-07-25 00:20:00,2016-07-25 00:40:00)","104.63","7","25","0","20"
"B","3","[2016-07-25 00:40:00,2016-07-25 01:00:00)","83.98","7","25","0","40"
"B","3","[2016-07-25 01:00:00,2016-07-25 01:20:00)","107.98","7","25","1","0"
"B","3","[2016-07-25 01:20:00,2016-07-25 01:40:00)","32.34","7","25","1","20"
"B","3","[2016-07-25 01:40:00,2016-07-25 02:00:00)","88.43","7","25","1","40"
"B","3","[2016-07-25 02:00:00,2016-07-25 02:20:00)","81.26","7","25","2","0"
"B","3","[2016-07-25 02:20:00,2016-07-25 02:40:00)","80.55","7","25","2","20"
"B","3","[2016-07-25 02:40:00,2016-07-25 03:00:00)","92.64","7","25","2","40"
"B","3","[2016-07-25 04:00:00,2016-07-25 04:20:00)","141.36","7","25","4","0"
"B","3","[2016-07-25 04:20:00,2016-07-25 04:40:00)","163.31","7","25","4","20"
"B","3","[2016-07-25 05:00:00,2016-07-25 05:20:00)","105.21","7","25","5","0"
"B","3","[2016-07-25 05:20:00,2016-07-25 05:40:00)","137.94","7","25","5","20"
"B","3","[2016-07-25 05:40:00,2016-07-25 06:00:00)","161.76","7","25","5","40"
"B","3","[2016-07-25 06:00:00,2016-07-25 06:20:00)","86.43","7","25","6","0"
"B","3","[2016-07-25 06:20:00,2016-07-25 06:40:00)","58.43","7","25","6","20"
"B","3","[2016-07-25 06:40:00,2016-07-25 07:00:00)","137.54","7","25","6","40"
"B","3","[2016-07-25 07:00:00,2016-07-25 07:20:00)","140.78","7","25","7","0"
"B","3","[2016-07-25 07:20:00,2016-07-25 07:40:00)","187.73","7","25","7","20"
"B","3","[2016-07-25 07:40:00,2016-07-25 08:00:00)","140.55","7","25","7","40"
"B","3","[2016-07-25 08:00:00,2016-07-25 08:20:00)","108.82","7","25","8","0"
"B","3","[2016-07-25 08:20:00,2016-07-25 08:40:00)","100.64","7","25","8","20"
"B","3","[2016-07-25 08:40:00,2016-07-25 09:00:00)","138.42","7","25","8","40"
"B","3","[2016-07-25 09:00:00,2016-07-25 09:20:00)","161.58","7","25","9","0"
"B","3","[2016-07-25 09:20:00,2016-07-25 09:40:00)","170.83","7","25","9","20"
"B","3","[2016-07-25 09:40:00,2016-07-25 10:00:00)","140.35","7","25","9","40"
"B","3","[2016-07-25 10:00:00,2016-07-25 10:20:00)","162.12","7","25","10","0"
"B","3","[2016-07-25 10:20:00,2016-07-25 10:40:00)","118.16","7","25","10","20"
"B","3","[2016-07-25 10:40:00,2016-07-25 11:00:00)","108.78","7","25","10","40"
"B","3","[2016-07-25 11:00:00,2016-07-25 11:20:00)","80.64","7","25","11","0"
"B","3","[2016-07-25 11:20:00,2016-07-25 11:40:00)","60.65","7","25","11","20"
"B","3","[2016-07-25 11:40:00,2016-07-25 12:00:00)","124.54","7","25","11","40"
"B","3","[2016-07-25 12:20:00,2016-07-25 12:40:00)","96.83","7","25","12","20"
"B","3","[2016-07-25 12:40:00,2016-07-25 13:00:00)","131.32","7","25","12","40"
"B","3","[2016-07-25 13:00:00,2016-07-25 13:20:00)","105.69","7","25","13","0"
"B","3","[2016-07-25 13:20:00,2016-07-25 13:40:00)","139.78","7","25","13","20"
"B","3","[2016-07-25 13:40:00,2016-07-25 14:00:00)","104.54","7","25","13","40"
"B","3","[2016-07-25 14:00:00,2016-07-25 14:20:00)","113.56","7","25","14","0"
"B","3","[2016-07-25 14:20:00,2016-07-25 14:40:00)","155.57","7","25","14","20"
"B","3","[2016-07-25 14:40:00,2016-07-25 15:00:00)","134.43","7","25","14","40"
"B","3","[2016-07-25 15:00:00,2016-07-25 15:20:00)","99.04","7","25","15","0"
"B","3","[2016-07-25 15:20:00,2016-07-25 15:40:00)","107.58","7","25","15","20"
"B","3","[2016-07-25 16:00:00,2016-07-25 16:20:00)","107.69","7","25","16","0"
"B","3","[2016-07-25 16:20:00,2016-07-25 16:40:00)","130.88","7","25","16","20"
"B","3","[2016-07-25 16:40:00,2016-07-25 17:00:00)","146.78","7","25","16","40"
"B","3","[2016-07-25 17:00:00,2016-07-25 17:20:00)","118.64","7","25","17","0"
"B","3","[2016-07-25 17:20:00,2016-07-25 17:40:00)","131.04","7","25","17","20"
"B","3","[2016-07-25 17:40:00,2016-07-25 18:00:00)","114.77","7","25","17","40"
"B","3","[2016-07-25 18:00:00,2016-07-25 18:20:00)","186.91","7","25","18","0"
"B","3","[2016-07-25 18:20:00,2016-07-25 18:40:00)","127.39","7","25","18","20"
"B","3","[2016-07-25 18:40:00,2016-07-25 19:00:00)","104.56","7","25","18","40"
"B","3","[2016-07-25 19:00:00,2016-07-25 19:20:00)","131.39","7","25","19","0"
"B","3","[2016-07-25 19:20:00,2016-07-25 19:40:00)","86.23","7","25","19","20"
"B","3","[2016-07-25 19:40:00,2016-07-25 20:00:00)","57.6","7","25","19","40"
"B","3","[2016-07-25 20:00:00,2016-07-25 20:20:00)","163.93","7","25","20","0"
"B","3","[2016-07-25 20:20:00,2016-07-25 20:40:00)","155.27","7","25","20","20"
"B","3","[2016-07-25 20:40:00,2016-07-25 21:00:00)","95.89","7","25","20","40"
"B","3","[2016-07-25 21:00:00,2016-07-25 21:20:00)","180.36","7","25","21","0"
"B","3","[2016-07-25 21:20:00,2016-07-25 21:40:00)","97.33","7","25","21","20"
"B","3","[2016-07-25 21:40:00,2016-07-25 22:00:00)","135.9","7","25","21","40"
"B","3","[2016-07-25 22:00:00,2016-07-25 22:20:00)","70.81","7","25","22","0"
"B","3","[2016-07-25 23:00:00,2016-07-25 23:20:00)","182.17","7","25","23","0"
"B","3","[2016-07-25 23:40:00,2016-07-26 00:00:00)","142.96","7","25","23","40"
"B","3","[2016-07-26 00:00:00,2016-07-26 00:20:00)","47.09","7","26","0","0"
"B","3","[2016-07-26 01:00:00,2016-07-26 01:20:00)","120.07","7","26","1","0"
"B","3","[2016-07-26 01:20:00,2016-07-26 01:40:00)","91.39","7","26","1","20"
"B","3","[2016-07-26 02:00:00,2016-07-26 02:20:00)","65.86","7","26","2","0"
"B","3","[2016-07-26 02:20:00,2016-07-26 02:40:00)","112.43","7","26","2","20"
"B","3","[2016-07-26 02:40:00,2016-07-26 03:00:00)","70.81","7","26","2","40"
"B","3","[2016-07-26 03:00:00,2016-07-26 03:20:00)","173.58","7","26","3","0"
"B","3","[2016-07-26 04:20:00,2016-07-26 04:40:00)","62.67","7","26","4","20"
"B","3","[2016-07-26 05:20:00,2016-07-26 05:40:00)","116.23","7","26","5","20"
"B","3","[2016-07-26 05:40:00,2016-07-26 06:00:00)","152.2","7","26","5","40"
"B","3","[2016-07-26 06:00:00,2016-07-26 06:20:00)","26.88","7","26","6","0"
"B","3","[2016-07-26 06:20:00,2016-07-26 06:40:00)","116.69","7","26","6","20"
"B","3","[2016-07-26 06:40:00,2016-07-26 07:00:00)","38.77","7","26","6","40"
"B","3","[2016-07-26 07:00:00,2016-07-26 07:20:00)","102.67","7","26","7","0"
"B","3","[2016-07-26 07:20:00,2016-07-26 07:40:00)","82.09","7","26","7","20"
"B","3","[2016-07-26 07:40:00,2016-07-26 08:00:00)","113.05","7","26","7","40"
"B","3","[2016-07-26 08:00:00,2016-07-26 08:20:00)","119.13","7","26","8","0"
"B","3","[2016-07-26 08:20:00,2016-07-26 08:40:00)","138.17","7","26","8","20"
"B","3","[2016-07-26 08:40:00,2016-07-26 09:00:00)","128.09","7","26","8","40"
"B","3","[2016-07-26 09:00:00,2016-07-26 09:20:00)","120.03","7","26","9","0"
"B","3","[2016-07-26 09:20:00,2016-07-26 09:40:00)","114.45","7","26","9","20"
"B","3","[2016-07-26 09:40:00,2016-07-26 10:00:00)","111.12","7","26","9","40"
"B","3","[2016-07-26 10:00:00,2016-07-26 10:20:00)","184.27","7","26","10","0"
"B","3","[2016-07-26 10:20:00,2016-07-26 10:40:00)","120.55","7","26","10","20"
"B","3","[2016-07-26 10:40:00,2016-07-26 11:00:00)","101.69","7","26","10","40"
"B","3","[2016-07-26 11:00:00,2016-07-26 11:20:00)","75.9","7","26","11","0"
"B","3","[2016-07-26 11:20:00,2016-07-26 11:40:00)","124.86","7","26","11","20"
"B","3","[2016-07-26 11:40:00,2016-07-26 12:00:00)","94.49","7","26","11","40"
"B","3","[2016-07-26 12:00:00,2016-07-26 12:20:00)","139.32","7","26","12","0"
"B","3","[2016-07-26 12:20:00,2016-07-26 12:40:00)","92.98","7","26","12","20"
"B","3","[2016-07-26 12:40:00,2016-07-26 13:00:00)","108.17","7","26","12","40"
"B","3","[2016-07-26 13:00:00,2016-07-26 13:20:00)","60.94","7","26","13","0"
"B","3","[2016-07-26 13:20:00,2016-07-26 13:40:00)","80.66","7","26","13","20"
"B","3","[2016-07-26 13:40:00,2016-07-26 14:00:00)","124.36","7","26","13","40"
"B","3","[2016-07-26 14:00:00,2016-07-26 14:20:00)","131.7","7","26","14","0"
"B","3","[2016-07-26 14:20:00,2016-07-26 14:40:00)","131.93","7","26","14","20"
"B","3","[2016-07-26 14:40:00,2016-07-26 15:00:00)","107.03","7","26","14","40"
"B","3","[2016-07-26 15:00:00,2016-07-26 15:20:00)","127.92","7","26","15","0"
"B","3","[2016-07-26 15:20:00,2016-07-26 15:40:00)","82.89","7","26","15","20"
"B","3","[2016-07-26 15:40:00,2016-07-26 16:00:00)","78.57","7","26","15","40"
"B","3","[2016-07-26 16:00:00,2016-07-26 16:20:00)","111.4","7","26","16","0"
"B","3","[2016-07-26 16:20:00,2016-07-26 16:40:00)","119.86","7","26","16","20"
"B","3","[2016-07-26 16:40:00,2016-07-26 17:00:00)","94.74","7","26","16","40"
"B","3","[2016-07-26 17:00:00,2016-07-26 17:20:00)","123.0","7","26","17","0"
"B","3","[2016-07-26 17:20:00,2016-07-26 17:40:00)","98.03","7","26","17","20"
"B","3","[2016-07-26 17:40:00,2016-07-26 18:00:00)","137.82","7","26","17","40"
"B","3","[2016-07-26 18:00:00,2016-07-26 18:20:00)","115.07","7","26","18","0"
"B","3","[2016-07-26 18:20:00,2016-07-26 18:40:00)","162.83","7","26","18","20"
"B","3","[2016-07-26 18:40:00,2016-07-26 19:00:00)","128.59","7","26","18","40"
"B","3","[2016-07-26 19:00:00,2016-07-26 19:20:00)","156.16","7","26","19","0"
"B","3","[2016-07-26 19:20:00,2016-07-26 19:40:00)","106.33","7","26","19","20"
"B","3","[2016-07-26 19:40:00,2016-07-26 20:00:00)","94.48","7","26","19","40"
"B","3","[2016-07-26 20:00:00,2016-07-26 20:20:00)","64.9","7","26","20","0"
"B","3","[2016-07-26 20:20:00,2016-07-26 20:40:00)","138.64","7","26","20","20"
"B","3","[2016-07-26 20:40:00,2016-07-26 21:00:00)","101.33","7","26","20","40"
"B","3","[2016-07-26 21:00:00,2016-07-26 21:20:00)","104.72","7","26","21","0"
"B","3","[2016-07-26 21:20:00,2016-07-26 21:40:00)","158.48","7","26","21","20"
"B","3","[2016-07-26 21:40:00,2016-07-26 22:00:00)","80.75","7","26","21","40"
"B","3","[2016-07-26 22:00:00,2016-07-26 22:20:00)","94.46","7","26","22","0"
"B","3","[2016-07-26 22:40:00,2016-07-26 23:00:00)","136.71","7","26","22","40"
"B","3","[2016-07-26 23:00:00,2016-07-26 23:20:00)","86.49","7","26","23","0"
"B","3","[2016-07-26 23:20:00,2016-07-26 23:40:00)","300.51","7","26","23","20"
"B","3","[2016-07-27 01:00:00,2016-07-27 01:20:00)","135.79","7","27","1","0"
"B","3","[2016-07-27 03:20:00,2016-07-27 03:40:00)","63.54","7","27","3","20"
"B","3","[2016-07-27 05:40:00,2016-07-27 06:00:00)","126.2","7","27","5","40"
"B","3","[2016-07-27 06:00:00,2016-07-27 06:20:00)","133.66","7","27","6","0"
"B","3","[2016-07-27 06:20:00,2016-07-27 06:40:00)","107.0","7","27","6","20"
"B","3","[2016-07-27 06:40:00,2016-07-27 07:00:00)","131.12","7","27","6","40"
"B","3","[2016-07-27 07:00:00,2016-07-27 07:20:00)","144.36","7","27","7","0"
"B","3","[2016-07-27 07:20:00,2016-07-27 07:40:00)","53.8","7","27","7","20"
"B","3","[2016-07-27 07:40:00,2016-07-27 08:00:00)","89.15","7","27","7","40"
"B","3","[2016-07-27 08:00:00,2016-07-27 08:20:00)","141.44","7","27","8","0"
"B","3","[2016-07-27 08:20:00,2016-07-27 08:40:00)","104.39","7","27","8","20"
"B","3","[2016-07-27 08:40:00,2016-07-27 09:00:00)","82.27","7","27","8","40"
"B","3","[2016-07-27 09:00:00,2016-07-27 09:20:00)","101.52","7","27","9","0"
"B","3","[2016-07-27 09:20:00,2016-07-27 09:40:00)","130.04","7","27","9","20"
"B","3","[2016-07-27 09:40:00,2016-07-27 10:00:00)","80.94","7","27","9","40"
"B","3","[2016-07-27 10:00:00,2016-07-27 10:20:00)","91.48","7","27","10","0"
"B","3","[2016-07-27 10:20:00,2016-07-27 10:40:00)","79.99","7","27","10","20"
"B","3","[2016-07-27 10:40:00,2016-07-27 11:00:00)","152.98","7","27","10","40"
"B","3","[2016-07-27 11:00:00,2016-07-27 11:20:00)","103.02","7","27","11","0"
"B","3","[2016-07-27 11:20:00,2016-07-27 11:40:00)","106.1","7","27","11","20"
"B","3","[2016-07-27 11:40:00,2016-07-27 12:00:00)","160.39","7","27","11","40"
"B","3","[2016-07-27 12:00:00,2016-07-27 12:20:00)","75.0","7","27","12","0"
"B","3","[2016-07-27 12:20:00,2016-07-27 12:40:00)","113.44","7","27","12","20"
"B","3","[2016-07-27 12:40:00,2016-07-27 13:00:00)","89.52","7","27","12","40"
"B","3","[2016-07-27 13:00:00,2016-07-27 13:20:00)","122.96","7","27","13","0"
"B","3","[2016-07-27 13:20:00,2016-07-27 13:40:00)","179.15","7","27","13","20"
"B","3","[2016-07-27 13:40:00,2016-07-27 14:00:00)","142.63","7","27","13","40"
"B","3","[2016-07-27 14:00:00,2016-07-27 14:20:00)","131.31","7","27","14","0"
"B","3","[2016-07-27 14:20:00,2016-07-27 14:40:00)","153.31","7","27","14","20"
"B","3","[2016-07-27 14:40:00,2016-07-27 15:00:00)","115.09","7","27","14","40"
"B","3","[2016-07-27 15:00:00,2016-07-27 15:20:00)","101.6","7","27","15","0"
"B","3","[2016-07-27 15:20:00,2016-07-27 15:40:00)","80.55","7","27","15","20"
"B","3","[2016-07-27 15:40:00,2016-07-27 16:00:00)","121.73","7","27","15","40"
"B","3","[2016-07-27 16:00:00,2016-07-27 16:20:00)","112.94","7","27","16","0"
"B","3","[2016-07-27 16:20:00,2016-07-27 16:40:00)","120.08","7","27","16","20"
"B","3","[2016-07-27 16:40:00,2016-07-27 17:00:00)","94.0","7","27","16","40"
"B","3","[2016-07-27 17:00:00,2016-07-27 17:20:00)","130.69","7","27","17","0"
"B","3","[2016-07-27 17:20:00,2016-07-27 17:40:00)","116.13","7","27","17","20"
"B","3","[2016-07-27 17:40:00,2016-07-27 18:00:00)","121.09","7","27","17","40"
"B","3","[2016-07-27 18:00:00,2016-07-27 18:20:00)","104.3","7","27","18","0"
"B","3","[2016-07-27 18:20:00,2016-07-27 18:40:00)","81.26","7","27","18","20"
"B","3","[2016-07-27 18:40:00,2016-07-27 19:00:00)","111.7","7","27","18","40"
"B","3","[2016-07-27 19:00:00,2016-07-27 19:20:00)","256.88","7","27","19","0"
"B","3","[2016-07-27 19:20:00,2016-07-27 19:40:00)","98.22","7","27","19","20"
"B","3","[2016-07-27 19:40:00,2016-07-27 20:00:00)","180.03","7","27","19","40"
"B","3","[2016-07-27 20:00:00,2016-07-27 20:20:00)","118.63","7","27","20","0"
"B","3","[2016-07-27 20:20:00,2016-07-27 20:40:00)","157.26","7","27","20","20"
"B","3","[2016-07-27 20:40:00,2016-07-27 21:00:00)","153.96","7","27","20","40"
"B","3","[2016-07-27 21:00:00,2016-07-27 21:20:00)","108.09","7","27","21","0"
"B","3","[2016-07-27 21:40:00,2016-07-27 22:00:00)","89.82","7","27","21","40"
"B","3","[2016-07-27 22:00:00,2016-07-27 22:20:00)","110.92","7","27","22","0"
"B","3","[2016-07-27 22:20:00,2016-07-27 22:40:00)","161.83","7","27","22","20"
"B","3","[2016-07-27 22:40:00,2016-07-27 23:00:00)","89.86","7","27","22","40"
"B","3","[2016-07-27 23:00:00,2016-07-27 23:20:00)","124.54","7","27","23","0"
"B","3","[2016-07-27 23:20:00,2016-07-27 23:40:00)","154.19","7","27","23","20"
"B","3","[2016-07-27 23:40:00,2016-07-28 00:00:00)","135.94","7","27","23","40"
"B","3","[2016-07-28 00:00:00,2016-07-28 00:20:00)","111.42","7","28","0","0"
"B","3","[2016-07-28 00:20:00,2016-07-28 00:40:00)","137.08","7","28","0","20"
"B","3","[2016-07-28 00:40:00,2016-07-28 01:00:00)","77.17","7","28","0","40"
"B","3","[2016-07-28 01:00:00,2016-07-28 01:20:00)","73.64","7","28","1","0"
"B","3","[2016-07-28 01:20:00,2016-07-28 01:40:00)","116.51","7","28","1","20"
"B","3","[2016-07-28 02:00:00,2016-07-28 02:20:00)","136.92","7","28","2","0"
"B","3","[2016-07-28 02:20:00,2016-07-28 02:40:00)","142.47","7","28","2","20"
"B","3","[2016-07-28 02:40:00,2016-07-28 03:00:00)","105.26","7","28","2","40"
"B","3","[2016-07-28 03:00:00,2016-07-28 03:20:00)","121.35","7","28","3","0"
"B","3","[2016-07-28 03:20:00,2016-07-28 03:40:00)","148.1","7","28","3","20"
"B","3","[2016-07-28 03:40:00,2016-07-28 04:00:00)","73.98","7","28","3","40"
"B","3","[2016-07-28 04:20:00,2016-07-28 04:40:00)","139.35","7","28","4","20"
"B","3","[2016-07-28 06:20:00,2016-07-28 06:40:00)","146.14","7","28","6","20"
"B","3","[2016-07-28 07:00:00,2016-07-28 07:20:00)","105.22","7","28","7","0"
"B","3","[2016-07-28 07:20:00,2016-07-28 07:40:00)","146.94","7","28","7","20"
"B","3","[2016-07-28 07:40:00,2016-07-28 08:00:00)","184.12","7","28","7","40"
"B","3","[2016-07-28 08:00:00,2016-07-28 08:20:00)","123.53","7","28","8","0"
"B","3","[2016-07-28 08:20:00,2016-07-28 08:40:00)","135.53","7","28","8","20"
"B","3","[2016-07-28 08:40:00,2016-07-28 09:00:00)","158.87","7","28","8","40"
"B","3","[2016-07-28 09:00:00,2016-07-28 09:20:00)","333.27","7","28","9","0"
"B","3","[2016-07-28 09:20:00,2016-07-28 09:40:00)","170.66","7","28","9","20"
"B","3","[2016-07-28 09:40:00,2016-07-28 10:00:00)","148.06","7","28","9","40"
"B","3","[2016-07-28 10:00:00,2016-07-28 10:20:00)","157.26","7","28","10","0"
"B","3","[2016-07-28 10:20:00,2016-07-28 10:40:00)","149.08","7","28","10","20"
"B","3","[2016-07-28 10:40:00,2016-07-28 11:00:00)","145.87","7","28","10","40"
"B","3","[2016-07-28 11:00:00,2016-07-28 11:20:00)","133.12","7","28","11","0"
"B","3","[2016-07-28 11:40:00,2016-07-28 12:00:00)","103.22","7","28","11","40"
"B","3","[2016-07-28 12:00:00,2016-07-28 12:20:00)","110.99","7","28","12","0"
"B","3","[2016-07-28 12:20:00,2016-07-28 12:40:00)","144.91","7","28","12","20"
"B","3","[2016-07-28 12:40:00,2016-07-28 13:00:00)","190.07","7","28","12","40"
"B","3","[2016-07-28 13:00:00,2016-07-28 13:20:00)","75.75","7","28","13","0"
"B","3","[2016-07-28 13:20:00,2016-07-28 13:40:00)","144.8","7","28","13","20"
"B","3","[2016-07-28 13:40:00,2016-07-28 14:00:00)","112.73","7","28","13","40"
"B","3","[2016-07-28 14:00:00,2016-07-28 14:20:00)","134.49","7","28","14","0"
"B","3","[2016-07-28 14:20:00,2016-07-28 14:40:00)","146.53","7","28","14","20"
"B","3","[2016-07-28 14:40:00,2016-07-28 15:00:00)","131.24","7","28","14","40"
"B","3","[2016-07-28 15:00:00,2016-07-28 15:20:00)","183.85","7","28","15","0"
